problem_index,population_size,crossover_probability,mutation_probability,search_optimal,max_steps,optimal_fitness,optimal_percentage,best_fitness_last_pop,avg_fitness_last_pop,shannon_entropy,num_evaluations,execution_time
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,3916.7,0.4804940037628945,953,0.0
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,3961.2,0.368686908892588,1070,0.001
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,3771.65,0.5625478444855018,608,0.0
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,4005.1,0.016158627179182244,19810,0.014
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,4005.1,0.016158627179182244,4042,0.003
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,4005.1,0.016158627179182244,9763,0.007
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,4005.1,0.016158627179182244,7186,0.005
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,4005.1,0.07344044167367247,1923,0.001
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,3728.1,0.6458589435381163,531,0.0
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,4005.1,0.016158627179182244,3907,0.002
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,3965.45,0.2502334992841311,1268,0.001
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,3871.6,0.5636510835265078,669,0.001
2,100,0.6,0.06666666666666667,true,1000,4015.0,100.0,4015.0,3950.25,0.40015022007643464,968,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3804.6,0.6129014531821064,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3852.85,0.6168329597398705,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3826.15,0.5897918076441673,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,3985.0,3848.75,0.5475164830076882,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3775.1,0.6313583923058183,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3831.5,0.6056408675664613,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3826.95,0.5486649295206701,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3815.74,0.6074297004094381,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3739.09,0.6152274492168937,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3792.45,0.6268456202134712,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3805.0,0.6413249716412407,1100,0.0
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3710.55,0.7172566922413872,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3804.0,0.6205309790018629,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,3955.0,3764.29,0.5391757217733399,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3797.59,0.5904242005412228,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3795.69,0.6029152624290398,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3863.1,0.5170806541179435,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3826.15,0.5688122724471645,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3826.2,0.5815768919347718,1100,0.0
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3844.95,0.5505629435563879,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3751.09,0.6565457850172437,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3869.5,0.5230119481404568,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3785.59,0.5718118209651964,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3873.1,0.5042860778785033,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4005.0,3779.84,0.6185074404404124,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,3995.0,3823.1,0.5921687654458835,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3763.64,0.5954397062340898,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,4015.0,3778.84,0.5790909413952011,1100,0.001
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,3985.0,3769.15,0.6125086762718283,1100,0.0
2,100,0.6,0.13333333333333333,false,1000,4015.0,100.0,3995.0,3789.0,0.6405313371669826,1100,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3780.9,0.6622731626759178,870,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3932.35,0.39056342130783056,1650,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3992.9,0.3101503363938229,2756,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3742.4,0.5598529640629408,776,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3913.4,0.5017082953634505,1656,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3771.8,0.5702644437474477,818,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3937.0,0.45949056946749367,1644,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3919.95,0.4848172370041376,1968,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3942.45,0.4263100399365477,1992,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3968.55,0.373169693125146,1753,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,4005.1,0.02963115712503093,3398,0.003
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3771.85,0.6450592861589247,919,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3829.5,0.582802604867091,1077,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3694.95,0.7177286841620443,774,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3655.95,0.689728045440296,667,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3808.55,0.5922729067296711,921,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3679.65,0.7143966218704804,644,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3970.25,0.4526698162768011,2022,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3888.1,0.5385541168420888,1326,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3157.6,0.8809092622414567,274,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3967.05,0.3352683152453127,1938,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3944.7,0.43976174421042463,2373,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3971.2,0.3987154777904831,2819,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3624.2,0.752037970089572,666,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,4005.1,0.016158627179182244,2925,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3927.45,0.5302356790440451,1667,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,4005.1,0.016158627179182244,2730,0.003
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,4005.1,0.016158627179182244,5655,0.005
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3807.8,0.6152049043856626,1160,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3949.85,0.46242151962411265,1892,0.002
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3760.75,0.6665015308095786,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3739.75,0.6905501480145018,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3715.65,0.70486745811049,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3702.79,0.6822340472509117,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3663.55,0.7391509862374612,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3950.0,3650.9,0.7344891560734048,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3855.0,3635.2,0.7404368831631474,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3751.2,0.6831233856905125,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3667.44,0.6858673257461637,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3890.0,3663.5,0.7528868081806526,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3985.0,3665.9,0.7087373864916402,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3729.99,0.6507208467640598,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3670.4,0.7175279772059497,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3634.64,0.7249790203778222,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3730.2,0.6896001047889471,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3950.0,3612.14,0.7316146269584928,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3687.04,0.6976523049473445,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3895.0,3649.04,0.7400090693035827,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3731.15,0.6780034696558225,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3716.05,0.707250761018618,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3684.74,0.6967693533241658,1100,0.002
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3694.2,0.7143217990431328,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3719.8,0.7141440857027856,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3697.2,0.6981169201977483,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3715.55,0.6942882904332233,1100,0.002
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3760.35,0.6839746254384427,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3721.85,0.690272282745319,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3955.0,3673.85,0.7149862273951804,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3702.9,0.6889594340572062,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3711.6,0.6973113116095324,1100,0.0
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3618.25,0.7604742355024967,814,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3680.45,0.7353351361383733,919,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3774.45,0.6764769710000569,1555,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3298.7,0.8283007174626132,322,0.0
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3870.7,0.5814355831533483,2172,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3826.85,0.6418284729285844,1694,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3989.7,0.22780038982432513,4975,0.005
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3793.05,0.6487037720034775,1264,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3577.8,0.76127358081146,757,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3866.9,0.5480085730320942,1900,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3900.45,0.5446362178234915,2500,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3243.35,0.8901207817836245,418,0.0
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3967.45,0.38514061230947,3397,0.003
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3775.35,0.6692341926229324,1375,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3597.25,0.7516304295314195,734,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3778.7,0.6103597223031721,1703,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3598.85,0.7608484909742085,799,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3779.9,0.6740485699254156,1547,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3776.3,0.6859332550989135,1400,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3859.05,0.6145019553533229,1877,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3718.7,0.7044368825131563,1088,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3793.75,0.655897153978723,1608,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3374.4,0.8085607733665463,489,0.0
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3481.05,0.777565340753349,571,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3666.2,0.7160129176114112,944,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3918.15,0.540454307209258,3175,0.003
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3745.1,0.6527470323220856,1286,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3980.05,0.33924165144440027,5424,0.005
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3893.85,0.5397816155428585,2370,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3622.5,0.7211000264845117,911,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3965.0,3550.35,0.7957074101459146,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3965.0,3560.8,0.7681096242872395,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3985.0,3612.3,0.7565252673253654,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3648.75,0.7344761851540444,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3955.0,3604.2,0.7758319630995048,1100,0.0
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3955.0,3604.0,0.7500274452194428,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3995.0,3594.99,0.7605752019083879,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3875.0,3619.8,0.7456277784444407,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3935.0,3634.45,0.720070864835715,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3995.0,3620.04,0.7292368633908435,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3900.0,3523.24,0.8046633991589044,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3995.0,3652.19,0.6740158534351068,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3664.29,0.7135200054132372,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3580.79,0.7589035260643103,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3985.0,3608.05,0.7665528315014937,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3835.0,3507.4,0.7913038988370745,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3935.0,3671.75,0.7159917999347127,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3611.74,0.7527261534055113,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3612.6,0.7532243313633753,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3624.05,0.7351506331203316,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3596.2,0.7522834952502324,1100,0.0
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3594.45,0.7506949070999841,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3985.0,3599.8,0.764145538236943,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3985.0,3603.44,0.7513773276903847,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3531.19,0.7795126748715145,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3651.45,0.740434269955481,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4005.0,3604.65,0.7777707837114731,1100,0.0
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3522.25,0.8021100787082436,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,3955.0,3563.35,0.7751115323997209,1100,0.001
2,100,0.6,0.26666666666666666,false,1000,4015.0,100.0,4015.0,3672.0,0.7409076152036645,1100,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3844.5,0.6237308786930756,3363,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3822.65,0.6198954640362445,2270,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3703.45,0.711354427706594,1736,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3823.0,0.6088896320377147,2599,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3745.05,0.6883230374400061,1727,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3759.1,0.6856212385323804,2068,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3952.6,0.49733798089717596,8049,0.008
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3821.35,0.6693978077864752,2647,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3497.1,0.7979017779102456,743,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3956.4,0.4665451816365706,8055,0.008
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3647.4,0.7241111918806453,1266,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3861.5,0.6257299536371687,4096,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3727.05,0.711299427246653,1486,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3756.05,0.6675748806568799,1997,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3712.3,0.7412219925870092,1554,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3864.15,0.6190868078664225,3390,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3922.4,0.536201832258964,5103,0.005
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3910.2,0.5300350457461325,5442,0.005
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3731.25,0.7100059265911873,1913,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3851.0,0.6198134942834242,3479,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3654.35,0.7477362305631787,1195,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3884.85,0.5562871695702962,4146,0.004
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3607.45,0.7464816561631411,1077,0.0
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3780.45,0.6763026427947546,2340,0.004
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3742.35,0.6804340164889332,1567,0.001
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3772.8,0.6635340708122869,1859,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3859.55,0.6159614123927195,3162,0.003
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3473.15,0.8139783374678656,628,0.0
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3725.65,0.6971465053134103,2225,0.002
2,100,0.6,0.26666666666666666,true,1000,4015.0,100.0,4015.0,3900.7,0.5421872503869557,5102,0.005
2,100,0.6,0.3333333333333333,false,1000,4015.0,100.0,3945.0,3565.84,0.7866106179925071,1100,0.001
2,100,0.6,0.3333333333333333,false,1000,4015.0,100.0,3945.0,3479.34,0.8097476882500044,1100,0.001
2,100,0.6,0.3333333333333333,false,1000,4015.0,100.0,4005.0,3524.7,0.8003803632187849,1100,0.001
2,100,0.6,0.3333333333333333,false,1000,4015.0,100.0,3955.0,3531.25,0.8047273740013355,1100,0.001
2,100,0.6,0.3333333333333333,false,1000,4015.0,100.0,4005.0,3513.25,0.8095606242584482,1100,0.001
2,100,0.6,0.3333333333333333,false,1000,4015.0,100.0,3895.0,3435.74,0.8200829270096085,1100,0.001
2,100,0.6,0.3333333333333333,false,1000,4015.0,100.0,4015.0,3501.49,0.7915475140897564,1100,0.001
2,100,0.6,0.3333333333333333,false,1000,4015.0,100.0,4015.0,3536.25,0.7976288041328525,1100,0.001
