problem_index,population_size,crossover_probability,mutation_probability,search_optimal,max_steps,optimal_fitness,optimal_percentage,best_fitness_last_pop,avg_fitness_last_pop,shannon_entropy,num_evaluations,execution_time
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,4005.1,0.006343180659605008,2934,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3989.5,0.17227992871285666,2481,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3933.35,0.2441921859857988,1840,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3845.75,0.3040973973545131,1427,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3743.8,0.3230886668536531,840,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3812.35,0.2758886740336487,999,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3730.45,0.33520481700837657,764,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3759.4,0.3217137799509643,935,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3751.05,0.33298140119391084,973,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3643.15,0.35959838805191346,610,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3952.8,0.2040589170457249,2122,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3871.0,0.2571109006464262,1363,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3752.15,0.33076433470313715,927,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,4005.1,0.006343180659605008,4599,0.003
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3998.1,0.07809186039677049,2593,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3955.7,0.2143241345159882,1688,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3879.65,0.24393281659783878,1175,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3648.2,0.35008334744614117,575,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,4002.6,0.0484961430877424,2063,0.002
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3938.5,0.18485923914005833,1915,0.002
